provider,model,model_family,model_version,model_size_params,release_date,deprecation_date,status,deployment_type,region,input_per_1m_tokens,output_per_1m_tokens,cached_input_per_1m,cached_write_per_1m,batch_input_per_1m,batch_output_per_1m,realtime_input_per_1m,realtime_output_per_1m,audio_input_per_1m,audio_output_per_1m,image_input_per_1k,image_output_per_image,video_input_per_min,embedding_per_1m,fine_tuning_per_1m,training_per_1m_tokens,storage_per_gb_month,context_window,max_output_tokens,requests_per_min,tokens_per_min,tokens_per_day,requests_per_day,concurrent_requests,batch_queue_limit,tier_free_limit,tier_1_limit,tier_2_limit,tier_3_limit,tier_4_limit,tier_5_limit,enterprise_limit,volume_discount_5k,volume_discount_50k,volume_discount_500k,committed_discount_1yr,committed_discount_3yr,startup_discount,academic_discount,nonprofit_discount,latency_p50_ms,latency_p99_ms,throughput_tokens_sec,time_to_first_token_ms,supports_streaming,supports_function_calling,supports_vision,supports_audio,supports_video,supports_json_mode,supports_system_prompt,supports_tools,supports_parallel_tools,supports_logprobs,supports_seed,supports_response_format,knowledge_cutoff,training_data_cutoff,gpu_type_cloud,gpu_count_cloud,gpu_memory_gb,tpu_type,tpu_chips,cpu_inference_supported,quantization_options,min_gpu_vram_gb,recommended_gpu,cloud_provider,cloud_region,cloud_instance_type,cloud_cost_per_hour,self_hosted_license,self_hosted_cost_per_gpu_hour,on_prem_supported,edge_deployment,mobile_deployment,browser_deployment,api_version,sdk_version,docs_url,pricing_url,sla_uptime,support_tier,compliance_hipaa,compliance_soc2,compliance_gdpr,compliance_pci,data_retention_days,data_processing_location,currency,last_updated,notes
openai,o1,o1,latest,unknown,2024-12-17,,active,api,global,15.00,60.00,7.50,,,,,,,,,,,,,,,200000,100000,500,30000,,,10,,,5000,25000,100000,400000,2000000,unlimited,0,5,10,15,20,20,15,10,2000,15000,20,1500,true,false,true,false,false,false,false,true,false,false,false,false,2024-10,2024-10,,,,,,,,,,,,,,,,,true,,,true,false,false,false,2024-12-17,,https://platform.openai.com/docs,https://openai.com/pricing,99.9,standard,true,true,true,true,30,US/EU,USD,2024-12-01,Reasoning model
openai,o1-preview,o1,preview,unknown,2024-09-12,,active,api,global,15.00,60.00,,,,,,,,,,,,,,,,,128000,32768,500,30000,,,10,,,5000,25000,100000,400000,2000000,unlimited,0,5,10,15,20,20,15,10,3000,20000,15,2000,true,false,true,false,false,false,false,true,false,false,false,false,2024-10,2024-10,,,,,,,,,,,,,,,,,true,,,true,false,false,false,2024-09-12,,https://platform.openai.com/docs,https://openai.com/pricing,99.9,standard,true,true,true,true,30,US/EU,USD,2024-12-01,Preview reasoning
openai,o1-mini,o1,mini,unknown,2024-09-12,,active,api,global,3.00,12.00,1.50,,,,,,,,,,,,,,,128000,65536,500,30000,,,10,,,10000,50000,200000,800000,4000000,unlimited,0,5,10,15,20,20,15,10,1000,8000,30,800,true,false,false,false,false,false,false,true,false,false,false,false,2024-10,2024-10,,,,,,,,,,,,,,,,,true,,,true,false,false,false,2024-09-12,,https://platform.openai.com/docs,https://openai.com/pricing,99.9,standard,true,true,true,true,30,US/EU,USD,2024-12-01,Fast reasoning
openai,text-embedding-3-small,embedding,3-small,unknown,2024-01-25,,active,api,global,0.02,0,,,0.01,,,,,,,,,0.02,,,,8191,,3500,1000000,,,10,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,0,5,10,15,20,20,15,10,50,200,500,30,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,true,,,true,false,false,false,2024-01-25,,https://platform.openai.com/docs,https://openai.com/pricing,99.9,standard,true,true,true,true,30,US/EU,USD,2024-12-01,1536 dimensions
openai,text-embedding-3-large,embedding,3-large,unknown,2024-01-25,,active,api,global,0.13,0,,,0.065,,,,,,,,,0.13,,,,8191,,3500,1000000,,,10,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,0,5,10,15,20,20,15,10,80,400,400,50,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,true,,,true,false,false,false,2024-01-25,,https://platform.openai.com/docs,https://openai.com/pricing,99.9,standard,true,true,true,true,30,US/EU,USD,2024-12-01,3072 dimensions
openai,text-embedding-ada-002,embedding,ada-002,unknown,2022-12-15,,legacy,api,global,0.10,0,,,0.05,,,,,,,,,0.10,,,,8191,,3500,1000000,,,10,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,0,5,10,15,20,20,15,10,50,200,500,30,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,true,,,true,false,false,false,2022-12-15,,https://platform.openai.com/docs,https://openai.com/pricing,99.9,standard,true,true,true,true,30,US/EU,USD,2024-12-01,Legacy embedding
openai,dall-e-3,dalle,3,unknown,2023-11-06,,active,api,global,,,,,,,,,,,,0.04,,,,,,,1,,,,,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,0,5,10,15,20,20,15,10,3000,10000,,2000,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,true,,,true,false,false,false,2023-11-06,,https://platform.openai.com/docs,https://openai.com/pricing,99.9,standard,true,true,true,true,30,US/EU,USD,2024-12-01,Standard 1024x1024
openai,dall-e-3-hd,dalle,3-hd,unknown,2023-11-06,,active,api,global,,,,,,,,,,,,0.08,,,,,,,1,,,,,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,0,5,10,15,20,20,15,10,4000,15000,,3000,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,true,,,true,false,false,false,2023-11-06,,https://platform.openai.com/docs,https://openai.com/pricing,99.9,standard,true,true,true,true,30,US/EU,USD,2024-12-01,HD 1024x1792
openai,whisper-1,whisper,1,unknown,2023-03-01,,active,api,global,,,,,,,,,0.006,,,,,,,,,,,,,,,,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,0,5,10,15,20,20,15,10,500,2000,,300,false,false,false,true,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,true,,,true,false,false,false,2023-03-01,,https://platform.openai.com/docs,https://openai.com/pricing,99.9,standard,true,true,true,true,30,US/EU,USD,2024-12-01,Per minute audio
openai,tts-1,tts,1,unknown,2023-11-06,,active,api,global,,,,,,,,,,,15.00,,,,,,,,,,,,,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,0,5,10,15,20,20,15,10,300,1500,,200,true,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,true,,,true,false,false,false,2023-11-06,,https://platform.openai.com/docs,https://openai.com/pricing,99.9,standard,true,true,true,true,30,US/EU,USD,2024-12-01,Per 1M chars
openai,tts-1-hd,tts,1-hd,unknown,2023-11-06,,active,api,global,,,,,,,,,,,30.00,,,,,,,,,,,,,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,0,5,10,15,20,20,15,10,400,2000,,250,true,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,true,,,true,false,false,false,2023-11-06,,https://platform.openai.com/docs,https://openai.com/pricing,99.9,standard,true,true,true,true,30,US/EU,USD,2024-12-01,HD per 1M chars
anthropic,claude-3-5-sonnet-20241022,claude-3.5,sonnet-latest,unknown,2024-10-22,,active,api,global,3.00,15.00,0.30,3.75,1.50,7.50,,,,,,,,,,,200000,8192,50,40000,,,10,,,50000,200000,800000,2000000,5000000,unlimited,0,5,10,15,20,20,15,10,300,2000,80,200,true,true,true,false,false,true,true,true,true,false,false,false,2024-04,2024-04,,,,,,,,,,,,,,,,,true,,,true,false,false,false,2023-06-01,,https://docs.anthropic.com,https://anthropic.com/pricing,99.9,standard,true,true,true,false,30,US/EU,USD,2024-12-01,Latest Sonnet
anthropic,claude-3-5-sonnet-20240620,claude-3.5,sonnet-june,unknown,2024-06-20,,active,api,global,3.00,15.00,,,1.50,7.50,,,,,,,,,,,200000,8192,50,40000,,,10,,,50000,200000,800000,2000000,5000000,unlimited,0,5,10,15,20,20,15,10,300,2000,80,200,true,true,true,false,false,true,true,true,true,false,false,false,2024-04,2024-04,,,,,,,,,,,,,,,,,true,,,true,false,false,false,2023-06-01,,https://docs.anthropic.com,https://anthropic.com/pricing,99.9,standard,true,true,true,false,30,US/EU,USD,2024-12-01,June Sonnet
anthropic,claude-3-5-haiku-20241022,claude-3.5,haiku,unknown,2024-10-22,,active,api,global,0.80,4.00,0.08,1.00,0.40,2.00,,,,,,,,,,,200000,8192,50,80000,,,10,,,100000,400000,1600000,4000000,10000000,unlimited,0,5,10,15,20,20,15,10,150,800,150,100,true,true,true,false,false,true,true,true,true,false,false,false,2024-04,2024-04,,,,,,,,,,,,,,,,,true,,,true,false,false,false,2023-06-01,,https://docs.anthropic.com,https://anthropic.com/pricing,99.9,standard,true,true,true,false,30,US/EU,USD,2024-12-01,Fast Haiku
anthropic,claude-3-opus-20240229,claude-3,opus,unknown,2024-02-29,,active,api,global,15.00,75.00,1.50,18.75,7.50,37.50,,,,,,,,,,,200000,4096,50,20000,,,10,,,25000,100000,400000,1000000,2500000,unlimited,0,5,10,15,20,20,15,10,500,4000,40,400,true,true,true,false,false,true,true,true,true,false,false,false,2023-08,2023-08,,,,,,,,,,,,,,,,,true,,,true,false,false,false,2023-06-01,,https://docs.anthropic.com,https://anthropic.com/pricing,99.9,standard,true,true,true,false,30,US/EU,USD,2024-12-01,Most capable
anthropic,claude-3-sonnet-20240229,claude-3,sonnet,unknown,2024-02-29,,active,api,global,3.00,15.00,,,1.50,7.50,,,,,,,,,,,200000,4096,50,40000,,,10,,,50000,200000,800000,2000000,5000000,unlimited,0,5,10,15,20,20,15,10,300,2000,80,200,true,true,true,false,false,true,true,true,true,false,false,false,2023-08,2023-08,,,,,,,,,,,,,,,,,true,,,true,false,false,false,2023-06-01,,https://docs.anthropic.com,https://anthropic.com/pricing,99.9,standard,true,true,true,false,30,US/EU,USD,2024-12-01,Balanced
anthropic,claude-3-haiku-20240307,claude-3,haiku,unknown,2024-03-07,,active,api,global,0.25,1.25,0.03,0.30,0.125,0.625,,,,,,,,,,,200000,4096,50,100000,,,10,,,200000,800000,3200000,8000000,20000000,unlimited,0,5,10,15,20,20,15,10,100,500,200,80,true,true,true,false,false,true,true,true,false,false,false,false,2023-08,2023-08,,,,,,,,,,,,,,,,,true,,,true,false,false,false,2023-06-01,,https://docs.anthropic.com,https://anthropic.com/pricing,99.9,standard,true,true,true,false,30,US/EU,USD,2024-12-01,Fastest/Cheapest
gemini,gemini-2.5-flash,gemini-2.5,flash,unknown,2024-12-01,,active,api,global,0.15,0.60,0.0375,,0.075,0.30,,,,,0.02,,0.02,,,,,1000000,8192,1000,4000000,,,100,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,0,5,10,15,20,25,20,15,100,500,200,80,true,true,true,true,true,true,true,true,true,true,true,true,2024-11,2024-11,,,,,,,,,,,,,,,,,true,,,true,false,false,false,v1beta,,https://ai.google.dev/docs,https://ai.google.dev/pricing,99.9,standard,true,true,true,false,30,global,USD,2024-12-01,Latest Flash
gemini,gemini-2.5-pro,gemini-2.5,pro,unknown,2024-12-01,,active,api,global,1.25,10.00,0.3125,,0.625,5.00,,,,,0.02,,0.02,,,,,1000000,8192,100,2000000,,,50,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,0,5,10,15,20,25,20,15,200,1500,100,150,true,true,true,true,true,true,true,true,true,true,true,true,2024-11,2024-11,,,,,,,,,,,,,,,,,true,,,true,false,false,false,v1beta,,https://ai.google.dev/docs,https://ai.google.dev/pricing,99.9,standard,true,true,true,false,30,global,USD,2024-12-01,Latest Pro
gemini,gemini-2.5-flash-lite,gemini-2.5,flash-lite,unknown,2024-12-01,,active,api,global,0.075,0.30,0.01875,,0.0375,0.15,,,,,,,,,,,,,1000000,8192,2000,8000000,,,200,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,0,5,10,15,20,25,20,15,80,400,300,60,true,true,true,false,false,true,true,true,true,true,true,true,2024-11,2024-11,,,,,,,,,,,,,,,,,true,,,true,false,false,false,v1beta,,https://ai.google.dev/docs,https://ai.google.dev/pricing,99.9,standard,true,true,true,false,30,global,USD,2024-12-01,Lightweight
gemini,gemini-2.0-flash,gemini-2.0,flash,unknown,2024-12-01,,preview,api,global,0,0,,,,,,,,,,,,,,,,,1000000,8192,2000,4000000,,,100,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,0,0,0,0,0,0,0,0,100,500,200,80,true,true,true,true,true,true,true,true,true,true,true,true,2024-11,2024-11,,,,,,,,,,,,,,,,,true,,,true,false,false,false,v1beta,,https://ai.google.dev/docs,https://ai.google.dev/pricing,99.0,preview,false,false,true,false,30,global,USD,2024-12-01,Free experimental
gemini,gemini-2.0-flash-lite,gemini-2.0,flash-lite,unknown,2024-12-01,,preview,api,global,0,0,,,,,,,,,,,,,,,,,1000000,8192,2000,8000000,,,200,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,0,0,0,0,0,0,0,0,80,400,300,60,true,true,true,false,false,true,true,true,true,true,true,true,2024-11,2024-11,,,,,,,,,,,,,,,,,true,,,true,false,false,false,v1beta,,https://ai.google.dev/docs,https://ai.google.dev/pricing,99.0,preview,false,false,true,false,30,global,USD,2024-12-01,Free experimental
gemini,gemini-1.5-flash,gemini-1.5,flash,unknown,2024-05-14,,active,api,global,0.075,0.30,0.01875,,0.0375,0.15,,,,,0.02,,0.02,,,,,1000000,8192,1000,4000000,,,100,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,0,5,10,15,20,25,20,15,100,500,200,80,true,true,true,true,true,true,true,true,true,true,true,true,2024-04,2024-04,,,,,,,,,,,,,,,,,true,,,true,false,false,false,v1beta,,https://ai.google.dev/docs,https://ai.google.dev/pricing,99.9,standard,true,true,true,false,30,global,USD,2024-12-01,<128K context
gemini,gemini-1.5-flash-128k-plus,gemini-1.5,flash-long,unknown,2024-05-14,,active,api,global,0.15,0.60,0.0375,,0.075,0.30,,,,,0.02,,0.02,,,,,1000000,8192,500,2000000,,,50,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,0,5,10,15,20,25,20,15,150,800,150,100,true,true,true,true,true,true,true,true,true,true,true,true,2024-04,2024-04,,,,,,,,,,,,,,,,,true,,,true,false,false,false,v1beta,,https://ai.google.dev/docs,https://ai.google.dev/pricing,99.9,standard,true,true,true,false,30,global,USD,2024-12-01,>128K context
gemini,gemini-1.5-flash-8b,gemini-1.5,flash-8b,8B,2024-10-03,,active,api,global,0.0375,0.15,0.009375,,0.01875,0.075,,,,,,,,,,,,,1000000,8192,2000,8000000,,,200,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,0,5,10,15,20,25,20,15,60,300,400,50,true,true,true,false,false,true,true,true,true,true,true,true,2024-04,2024-04,,,,,,,,,,,,,,,,,true,,,true,false,false,false,v1beta,,https://ai.google.dev/docs,https://ai.google.dev/pricing,99.9,standard,true,true,true,false,30,global,USD,2024-12-01,Smallest Flash
gemini,gemini-1.5-pro,gemini-1.5,pro,unknown,2024-02-15,,active,api,global,1.25,5.00,0.3125,,0.625,2.50,,,,,0.02,,0.02,,,,,2000000,8192,100,2000000,,,50,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,0,5,10,15,20,25,20,15,200,1500,100,150,true,true,true,true,true,true,true,true,true,true,true,true,2024-04,2024-04,,,,,,,,,,,,,,,,,true,,,true,false,false,false,v1beta,,https://ai.google.dev/docs,https://ai.google.dev/pricing,99.9,standard,true,true,true,false,30,global,USD,2024-12-01,<128K context
gemini,gemini-1.5-pro-128k-plus,gemini-1.5,pro-long,unknown,2024-02-15,,active,api,global,2.50,10.00,0.625,,1.25,5.00,,,,,0.02,,0.02,,,,,2000000,8192,50,1000000,,,25,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,0,5,10,15,20,25,20,15,300,2000,80,200,true,true,true,true,true,true,true,true,true,true,true,true,2024-04,2024-04,,,,,,,,,,,,,,,,,true,,,true,false,false,false,v1beta,,https://ai.google.dev/docs,https://ai.google.dev/pricing,99.9,standard,true,true,true,false,30,global,USD,2024-12-01,>128K context
gemini,gemini-1.0-pro,gemini-1.0,pro,unknown,2023-12-06,,legacy,api,global,0.50,1.50,,,0.25,0.75,,,,,,,,,,,,,32000,8192,500,2000000,,,100,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,0,5,10,15,20,25,20,15,150,1000,120,100,true,true,false,false,false,true,true,true,false,false,false,false,2023-11,2023-11,,,,,,,,,,,,,,,,,true,,,true,false,false,false,v1beta,,https://ai.google.dev/docs,https://ai.google.dev/pricing,99.9,standard,true,true,true,false,30,global,USD,2024-12-01,Legacy
gemini,text-embedding-004,embedding,004,unknown,2024-04-09,,active,api,global,0.025,0,,,0.0125,,,,,,,,,0.025,,,,2048,,1500,,,,,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,0,5,10,15,20,25,20,15,50,200,500,30,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,true,,,true,false,false,false,v1beta,,https://ai.google.dev/docs,https://ai.google.dev/pricing,99.9,standard,true,true,true,false,30,global,USD,2024-12-01,768 dimensions
gemini,imagen-3,imagen,3,unknown,2024-08-28,,active,api,global,,,,,,,,,,,,0.03,,,,,,,1,,,,,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,0,5,10,15,20,25,20,15,2000,8000,,1500,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,true,,,true,false,false,false,v1beta,,https://ai.google.dev/docs,https://ai.google.dev/pricing,99.9,standard,true,true,true,false,30,global,USD,2024-12-01,Per image
aws-bedrock,claude-3-5-sonnet-v2,claude-3.5,sonnet,unknown,2024-10-22,,active,cloud,us-east-1,3.00,15.00,,,,,,,,,,,,,,,200000,8192,50,40000,,,10,,,,,,,,,0,0,0,10,15,15,10,5,350,2500,70,250,true,true,true,false,false,true,true,true,true,false,false,false,2024-04,2024-04,,,,,,,,,aws,us-east-1,,,,,true,,,true,false,false,false,,,https://docs.aws.amazon.com/bedrock,https://aws.amazon.com/bedrock/pricing,99.9,standard,true,true,true,false,30,us-east-1,USD,2024-12-01,AWS Bedrock
aws-bedrock,claude-3-haiku,claude-3,haiku,unknown,2024-03-07,,active,cloud,us-east-1,0.25,1.25,,,,,,,,,,,,,,,200000,4096,50,100000,,,10,,,,,,,,,0,0,0,10,15,15,10,5,120,600,180,100,true,true,true,false,false,true,true,true,false,false,false,false,2023-08,2023-08,,,,,,,,,aws,us-east-1,,,,,true,,,true,false,false,false,,,https://docs.aws.amazon.com/bedrock,https://aws.amazon.com/bedrock/pricing,99.9,standard,true,true,true,false,30,us-east-1,USD,2024-12-01,AWS Bedrock
aws-bedrock,titan-text-express,titan,text-express,unknown,2023-09-28,,active,cloud,us-east-1,0.20,0.60,,,,,,,,,,,,,,,8000,8000,50,100000,,,10,,,,,,,,,0,0,0,10,15,15,10,5,100,500,200,80,true,false,false,false,false,true,true,false,false,false,false,false,,,,,,,,,aws,us-east-1,,,,,true,,,true,false,false,false,,,https://docs.aws.amazon.com/bedrock,https://aws.amazon.com/bedrock/pricing,99.9,standard,true,true,true,false,30,us-east-1,USD,2024-12-01,AWS native
azure-openai,gpt-4o,gpt-4o,latest,unknown,2024-05-13,,active,cloud,eastus,2.50,10.00,1.25,,1.25,5.00,,,,,,,,,,,128000,16384,500,30000,,,10,,,,,,,,,0,0,0,10,15,15,10,5,280,1700,90,220,true,true,true,true,false,true,true,true,true,true,true,true,2024-10,2024-10,,,,,,,,,azure,eastus,,,,,true,,,true,false,false,false,2024-08-06,,https://learn.microsoft.com/azure/ai-services/openai,https://azure.microsoft.com/pricing/details/cognitive-services/openai-service,99.9,standard,true,true,true,true,30,eastus,USD,2024-12-01,Azure OpenAI
azure-openai,gpt-4o-mini,gpt-4o,mini,unknown,2024-07-18,,active,cloud,eastus,0.15,0.60,0.075,,0.075,0.30,,,,,,,,,,,128000,16384,500,200000,,,10,,,,,,,,,0,0,0,10,15,15,10,5,170,900,140,110,true,true,true,false,false,true,true,true,true,true,true,true,2024-10,2024-10,,,,,,,,,azure,eastus,,,,,true,,,true,false,false,false,2024-07-18,,https://learn.microsoft.com/azure/ai-services/openai,https://azure.microsoft.com/pricing/details/cognitive-services/openai-service,99.9,standard,true,true,true,true,30,eastus,USD,2024-12-01,Azure OpenAI
